studyid,workflowid,gsm_version,param,index,value,gsm_analysis_date,snapshot_date
AA-AA-000-0000,kri0006,1.3.2,vThreshold,3,2.15622,2012-12-01,2012-12-01
AA-AA-000-0000,kri0006,1.3.2,vThreshold,4,3.5937,2012-12-01,2012-12-01
AA-AA-000-0000,kri0007,1.3.2,vThreshold,1,-2.7,2012-12-01,2012-12-01
AA-AA-000-0000,kri0007,1.3.2,vThreshold,2,-2.3958,2012-12-01,2012-12-01
AA-AA-000-0000,kri0007,1.3.2,vThreshold,3,2.3958,2012-12-01,2012-12-01
AA-AA-000-0000,kri0007,1.3.2,vThreshold,4,3.993,2012-12-01,2012-12-01
AA-AA-000-0000,qtl0004,1.3.2,vThreshold,1,0.01089,2012-12-01,2012-12-01
AA-AA-000-0000,qtl0006,1.3.2,vThreshold,1,0.1782,2012-12-01,2012-12-01
AA-AA-000-0000,cou0001,1.3.2,vThreshold,1,-3.63,2012-12-01,2012-12-01
AA-AA-000-0000,cou0001,1.3.2,vThreshold,2,-2.42,2012-12-01,2012-12-01
AA-AA-000-0000,cou0001,1.3.2,vThreshold,3,2.898918,2012-12-01,2012-12-01
AA-AA-000-0000,cou0001,1.3.2,vThreshold,4,2.673,2012-12-01,2012-12-01
AA-AA-000-0000,cou0002,1.3.2,vThreshold,1,-3.23433,2012-12-01,2012-12-01
AA-AA-000-0000,cou0002,1.3.2,vThreshold,2,-2.63538,2012-12-01,2012-12-01
AA-AA-000-0000,cou0002,1.3.2,vThreshold,3,2.662,2012-12-01,2012-12-01
AA-AA-000-0000,cou0002,1.3.2,vThreshold,4,3.3,2012-12-01,2012-12-01
AA-AA-000-0000,cou0003,1.3.2,vThreshold,1,-3.3,2012-12-01,2012-12-01
AA-AA-000-0000,cou0003,1.3.2,vThreshold,2,-2.371842,2012-12-01,2012-12-01
AA-AA-000-0000,cou0003,1.3.2,vThreshold,3,1.9602,2012-12-01,2012-12-01
AA-AA-000-0000,cou0003,1.3.2,vThreshold,4,2.97,2012-12-01,2012-12-01
AA-AA-000-0000,cou0004,1.3.2,vThreshold,1,-3.95307,2012-12-01,2012-12-01
AA-AA-000-0000,cou0004,1.3.2,vThreshold,2,-2.15622,2012-12-01,2012-12-01
AA-AA-000-0000,cou0004,1.3.2,vThreshold,3,2.63538,2012-12-01,2012-12-01
AA-AA-000-0000,cou0004,1.3.2,vThreshold,4,4.3923,2012-12-01,2012-12-01
AA-AA-000-0000,cou0005,1.3.2,vThreshold,1,-3.5937,2012-12-01,2012-12-01
AA-AA-000-0000,cou0005,1.3.2,vThreshold,2,-2.2,2012-12-01,2012-12-01
AA-AA-000-0000,cou0005,1.3.2,vThreshold,3,1.98,2012-12-01,2012-12-01
AA-AA-000-0000,cou0005,1.3.2,vThreshold,4,2.9403,2012-12-01,2012-12-01
AA-AA-000-0000,cou0006,1.3.2,vThreshold,1,-3.267,2012-12-01,2012-12-01
AA-AA-000-0000,cou0006,1.3.2,vThreshold,2,-2.42,2012-12-01,2012-12-01
AA-AA-000-0000,cou0006,1.3.2,vThreshold,3,2.42,2012-12-01,2012-12-01
AA-AA-000-0000,cou0006,1.3.2,vThreshold,4,3.63,2012-12-01,2012-12-01
AA-AA-000-0000,cou0007,1.3.2,vThreshold,1,-3.267,2012-12-01,2012-12-01
AA-AA-000-0000,cou0007,1.3.2,vThreshold,2,-2.42,2012-12-01,2012-12-01
AA-AA-000-0000,cou0007,1.3.2,vThreshold,3,2.662,2012-12-01,2012-12-01
AA-AA-000-0000,cou0007,1.3.2,vThreshold,4,3,2012-12-01,2012-12-01
AA-AA-000-0000,kri0001,1.3.2,vThreshold,1,-2.673,2013-03-01,2013-03-01
AA-AA-000-0000,kri0001,1.3.2,vThreshold,2,-2.3958,2013-03-01,2013-03-01
AA-AA-000-0000,kri0001,1.3.2,vThreshold,3,2.3958,2013-03-01,2013-03-01
AA-AA-000-0000,kri0001,1.3.2,vThreshold,4,2.97,2013-03-01,2013-03-01
AA-AA-000-0000,kri0002,1.3.2,vThreshold,1,-3.267,2013-03-01,2013-03-01
AA-AA-000-0000,kri0002,1.3.2,vThreshold,2,-2.2,2013-03-01,2013-03-01
AA-AA-000-0000,kri0002,1.3.2,vThreshold,3,2.42,2013-03-01,2013-03-01
AA-AA-000-0000,kri0002,1.3.2,vThreshold,4,3.63,2013-03-01,2013-03-01
AA-AA-000-0000,kri0003,1.3.2,vThreshold,1,-2.4057,2013-03-01,2013-03-01
AA-AA-000-0000,kri0003,1.3.2,vThreshold,2,-2.42,2013-03-01,2013-03-01
AA-AA-000-0000,kri0003,1.3.2,vThreshold,3,2.9282,2013-03-01,2013-03-01
AA-AA-000-0000,kri0003,1.3.2,vThreshold,4,3.63,2013-03-01,2013-03-01
AA-AA-000-0000,kri0004,1.3.2,vThreshold,1,-3.993,2013-03-01,2013-03-01
AA-AA-000-0000,kri0004,1.3.2,vThreshold,2,-1.98,2013-03-01,2013-03-01
AA-AA-000-0000,kri0004,1.3.2,vThreshold,3,2.662,2013-03-01,2013-03-01
AA-AA-000-0000,kri0004,1.3.2,vThreshold,4,3.557763,2013-03-01,2013-03-01
AA-AA-000-0000,kri0005,1.3.2,vThreshold,1,-3.63,2013-03-01,2013-03-01
AA-AA-000-0000,kri0005,1.3.2,vThreshold,2,-2.371842,2013-03-01,2013-03-01
AA-AA-000-0000,kri0005,1.3.2,vThreshold,3,1.9602,2013-03-01,2013-03-01
AA-AA-000-0000,kri0005,1.3.2,vThreshold,4,3.993,2013-03-01,2013-03-01
AA-AA-000-0000,kri0006,1.3.2,vThreshold,1,-2.97,2013-03-01,2013-03-01
AA-AA-000-0000,kri0006,1.3.2,vThreshold,2,-1.8,2013-03-01,2013-03-01
AA-AA-000-0000,kri0006,1.3.2,vThreshold,3,1.940598,2013-03-01,2013-03-01
AA-AA-000-0000,kri0006,1.3.2,vThreshold,4,3.23433,2013-03-01,2013-03-01
AA-AA-000-0000,kri0007,1.3.2,vThreshold,1,-2.7,2013-03-01,2013-03-01
AA-AA-000-0000,kri0007,1.3.2,vThreshold,2,-2.3958,2013-03-01,2013-03-01
AA-AA-000-0000,kri0007,1.3.2,vThreshold,3,2.3958,2013-03-01,2013-03-01
AA-AA-000-0000,kri0007,1.3.2,vThreshold,4,3.993,2013-03-01,2013-03-01
AA-AA-000-0000,qtl0004,1.3.2,vThreshold,1,0.009801,2013-03-01,2013-03-01
AA-AA-000-0000,qtl0006,1.3.2,vThreshold,1,0.1782,2013-03-01,2013-03-01
AA-AA-000-0000,cou0001,1.3.2,vThreshold,1,-3.63,2013-03-01,2013-03-01
AA-AA-000-0000,cou0001,1.3.2,vThreshold,2,-2.178,2013-03-01,2013-03-01
AA-AA-000-0000,cou0001,1.3.2,vThreshold,3,2.898918,2013-03-01,2013-03-01
AA-AA-000-0000,cou0001,1.3.2,vThreshold,4,2.673,2013-03-01,2013-03-01
AA-AA-000-0000,cou0002,1.3.2,vThreshold,1,-3.23433,2013-03-01,2013-03-01
AA-AA-000-0000,cou0002,1.3.2,vThreshold,2,-2.63538,2013-03-01,2013-03-01
AA-AA-000-0000,cou0002,1.3.2,vThreshold,3,2.662,2013-03-01,2013-03-01
AA-AA-000-0000,cou0002,1.3.2,vThreshold,4,3.3,2013-03-01,2013-03-01
AA-AA-000-0000,cou0003,1.3.2,vThreshold,1,-3.3,2013-03-01,2013-03-01
AA-AA-000-0000,cou0003,1.3.2,vThreshold,2,-2.371842,2013-03-01,2013-03-01
AA-AA-000-0000,cou0003,1.3.2,vThreshold,3,1.9602,2013-03-01,2013-03-01
AA-AA-000-0000,cou0003,1.3.2,vThreshold,4,2.97,2013-03-01,2013-03-01
AA-AA-000-0000,cou0004,1.3.2,vThreshold,1,-3.95307,2013-03-01,2013-03-01
AA-AA-000-0000,cou0004,1.3.2,vThreshold,2,-2.15622,2013-03-01,2013-03-01
AA-AA-000-0000,cou0004,1.3.2,vThreshold,3,2.63538,2013-03-01,2013-03-01
AA-AA-000-0000,cou0004,1.3.2,vThreshold,4,3.95307,2013-03-01,2013-03-01
AA-AA-000-0000,cou0005,1.3.2,vThreshold,1,-3.5937,2013-03-01,2013-03-01
AA-AA-000-0000,cou0005,1.3.2,vThreshold,2,-1.98,2013-03-01,2013-03-01
AA-AA-000-0000,cou0005,1.3.2,vThreshold,3,1.98,2013-03-01,2013-03-01
AA-AA-000-0000,cou0005,1.3.2,vThreshold,4,2.9403,2013-03-01,2013-03-01
AA-AA-000-0000,cou0006,1.3.2,vThreshold,1,-3.267,2013-03-01,2013-03-01
AA-AA-000-0000,cou0006,1.3.2,vThreshold,2,-2.42,2013-03-01,2013-03-01
AA-AA-000-0000,cou0006,1.3.2,vThreshold,3,2.42,2013-03-01,2013-03-01
AA-AA-000-0000,cou0006,1.3.2,vThreshold,4,3.267,2013-03-01,2013-03-01
AA-AA-000-0000,cou0007,1.3.2,vThreshold,1,-3.267,2013-03-01,2013-03-01
AA-AA-000-0000,cou0007,1.3.2,vThreshold,2,-2.42,2013-03-01,2013-03-01
AA-AA-000-0000,cou0007,1.3.2,vThreshold,3,2.662,2013-03-01,2013-03-01
AA-AA-000-0000,cou0007,1.3.2,vThreshold,4,3,2013-03-01,2013-03-01
AA-AA-000-0000,kri0001,1.3.2,vThreshold,1,-2.4057,2013-06-01,2013-06-01
AA-AA-000-0000,kri0001,1.3.2,vThreshold,2,-2.3958,2013-06-01,2013-06-01
AA-AA-000-0000,kri0001,1.3.2,vThreshold,3,2.3958,2013-06-01,2013-06-01
AA-AA-000-0000,kri0001,1.3.2,vThreshold,4,2.97,2013-06-01,2013-06-01
AA-AA-000-0000,kri0002,1.3.2,vThreshold,1,-2.9403,2013-06-01,2013-06-01
AA-AA-000-0000,kri0002,1.3.2,vThreshold,2,-2.2,2013-06-01,2013-06-01
AA-AA-000-0000,kri0002,1.3.2,vThreshold,3,2.178,2013-06-01,2013-06-01
AA-AA-000-0000,kri0002,1.3.2,vThreshold,4,3.63,2013-06-01,2013-06-01
AA-AA-000-0000,kri0003,1.3.2,vThreshold,1,-2.4057,2013-06-01,2013-06-01
AA-AA-000-0000,kri0003,1.3.2,vThreshold,2,-2.178,2013-06-01,2013-06-01
AA-AA-000-0000,kri0003,1.3.2,vThreshold,3,2.9282,2013-06-01,2013-06-01
AA-AA-000-0000,kri0003,1.3.2,vThreshold,4,3.63,2013-06-01,2013-06-01
AA-AA-000-0000,kri0004,1.3.2,vThreshold,1,-3.5937,2013-06-01,2013-06-01
AA-AA-000-0000,kri0004,1.3.2,vThreshold,2,-1.98,2013-06-01,2013-06-01
AA-AA-000-0000,kri0004,1.3.2,vThreshold,3,2.662,2013-06-01,2013-06-01
AA-AA-000-0000,kri0004,1.3.2,vThreshold,4,3.557763,2013-06-01,2013-06-01
AA-AA-000-0000,kri0005,1.3.2,vThreshold,1,-3.63,2013-06-01,2013-06-01
AA-AA-000-0000,kri0005,1.3.2,vThreshold,2,-2.371842,2013-06-01,2013-06-01
AA-AA-000-0000,kri0005,1.3.2,vThreshold,3,1.9602,2013-06-01,2013-06-01
AA-AA-000-0000,kri0005,1.3.2,vThreshold,4,3.993,2013-06-01,2013-06-01
AA-AA-000-0000,kri0006,1.3.2,vThreshold,1,-2.97,2013-06-01,2013-06-01
AA-AA-000-0000,kri0006,1.3.2,vThreshold,2,-1.8,2013-06-01,2013-06-01
AA-AA-000-0000,kri0006,1.3.2,vThreshold,3,1.940598,2013-06-01,2013-06-01
AA-AA-000-0000,kri0006,1.3.2,vThreshold,4,3.23433,2013-06-01,2013-06-01
AA-AA-000-0000,kri0007,1.3.2,vThreshold,1,-2.7,2013-06-01,2013-06-01
AA-AA-000-0000,kri0007,1.3.2,vThreshold,2,-2.3958,2013-06-01,2013-06-01
AA-AA-000-0000,kri0007,1.3.2,vThreshold,3,2.3958,2013-06-01,2013-06-01
AA-AA-000-0000,kri0007,1.3.2,vThreshold,4,3.993,2013-06-01,2013-06-01
AA-AA-000-0000,qtl0004,1.3.2,vThreshold,1,0.009801,2013-06-01,2013-06-01
AA-AA-000-0000,qtl0006,1.3.2,vThreshold,1,0.1782,2013-06-01,2013-06-01
AA-AA-000-0000,cou0001,1.3.2,vThreshold,1,-3.63,2013-06-01,2013-06-01
AA-AA-000-0000,cou0001,1.3.2,vThreshold,2,-2.178,2013-06-01,2013-06-01
AA-AA-000-0000,cou0001,1.3.2,vThreshold,3,2.898918,2013-06-01,2013-06-01
AA-AA-000-0000,cou0001,1.3.2,vThreshold,4,2.673,2013-06-01,2013-06-01
AA-AA-000-0000,cou0002,1.3.2,vThreshold,1,-3.23433,2013-06-01,2013-06-01
AA-AA-000-0000,cou0002,1.3.2,vThreshold,2,-2.63538,2013-06-01,2013-06-01
AA-AA-000-0000,cou0002,1.3.2,vThreshold,3,2.662,2013-06-01,2013-06-01
AA-AA-000-0000,cou0002,1.3.2,vThreshold,4,3.3,2013-06-01,2013-06-01
AA-AA-000-0000,cou0003,1.3.2,vThreshold,1,-2.97,2013-06-01,2013-06-01
AA-AA-000-0000,cou0003,1.3.2,vThreshold,2,-2.371842,2013-06-01,2013-06-01
AA-AA-000-0000,cou0003,1.3.2,vThreshold,3,1.9602,2013-06-01,2013-06-01
AA-AA-000-0000,cou0003,1.3.2,vThreshold,4,2.97,2013-06-01,2013-06-01
AA-AA-000-0000,cou0004,1.3.2,vThreshold,1,-3.95307,2013-06-01,2013-06-01
AA-AA-000-0000,cou0004,1.3.2,vThreshold,2,-2.15622,2013-06-01,2013-06-01
AA-AA-000-0000,cou0004,1.3.2,vThreshold,3,2.63538,2013-06-01,2013-06-01
AA-AA-000-0000,cou0004,1.3.2,vThreshold,4,3.95307,2013-06-01,2013-06-01
AA-AA-000-0000,cou0005,1.3.2,vThreshold,1,-3.5937,2013-06-01,2013-06-01
AA-AA-000-0000,cou0005,1.3.2,vThreshold,2,-1.782,2013-06-01,2013-06-01
AA-AA-000-0000,cou0005,1.3.2,vThreshold,3,1.98,2013-06-01,2013-06-01
AA-AA-000-0000,cou0005,1.3.2,vThreshold,4,2.9403,2013-06-01,2013-06-01
AA-AA-000-0000,cou0006,1.3.2,vThreshold,1,-3.267,2013-06-01,2013-06-01
AA-AA-000-0000,cou0006,1.3.2,vThreshold,2,-2.42,2013-06-01,2013-06-01
AA-AA-000-0000,cou0006,1.3.2,vThreshold,3,2.42,2013-06-01,2013-06-01
AA-AA-000-0000,cou0006,1.3.2,vThreshold,4,2.9403,2013-06-01,2013-06-01
AA-AA-000-0000,cou0007,1.3.2,vThreshold,1,-3.267,2013-06-01,2013-06-01
AA-AA-000-0000,cou0007,1.3.2,vThreshold,2,-2.178,2013-06-01,2013-06-01
AA-AA-000-0000,cou0007,1.3.2,vThreshold,3,2.662,2013-06-01,2013-06-01
AA-AA-000-0000,cou0007,1.3.2,vThreshold,4,3,2013-06-01,2013-06-01
AA-AA-000-0000,kri0001,1.3.2,vThreshold,1,-2.4057,2013-09-01,2013-09-01
AA-AA-000-0000,kri0001,1.3.2,vThreshold,2,-2.63538,2013-09-01,2013-09-01
AA-AA-000-0000,kri0001,1.3.2,vThreshold,3,2.3958,2013-09-01,2013-09-01
AA-AA-000-0000,kri0001,1.3.2,vThreshold,4,2.97,2013-09-01,2013-09-01
AA-AA-000-0000,kri0002,1.3.2,vThreshold,1,-2.9403,2013-09-01,2013-09-01
AA-AA-000-0000,kri0002,1.3.2,vThreshold,2,-2.2,2013-09-01,2013-09-01
AA-AA-000-0000,kri0002,1.3.2,vThreshold,3,2.178,2013-09-01,2013-09-01
AA-AA-000-0000,kri0002,1.3.2,vThreshold,4,3.63,2013-09-01,2013-09-01
AA-AA-000-0000,kri0003,1.3.2,vThreshold,1,-2.4057,2013-09-01,2013-09-01
AA-AA-000-0000,kri0003,1.3.2,vThreshold,2,-2.178,2013-09-01,2013-09-01
AA-AA-000-0000,kri0003,1.3.2,vThreshold,3,2.9282,2013-09-01,2013-09-01
AA-AA-000-0000,kri0003,1.3.2,vThreshold,4,3.63,2013-09-01,2013-09-01
AA-AA-000-0000,kri0004,1.3.2,vThreshold,1,-3.5937,2013-09-01,2013-09-01
AA-AA-000-0000,kri0004,1.3.2,vThreshold,2,-1.98,2013-09-01,2013-09-01
AA-AA-000-0000,kri0004,1.3.2,vThreshold,3,2.662,2013-09-01,2013-09-01
AA-AA-000-0000,kri0004,1.3.2,vThreshold,4,3.557763,2013-09-01,2013-09-01
AA-AA-000-0000,kri0005,1.3.2,vThreshold,1,-3.63,2013-09-01,2013-09-01
AA-AA-000-0000,kri0005,1.3.2,vThreshold,2,-2.371842,2013-09-01,2013-09-01
AA-AA-000-0000,kri0005,1.3.2,vThreshold,3,1.9602,2013-09-01,2013-09-01
AA-AA-000-0000,kri0005,1.3.2,vThreshold,4,3.993,2013-09-01,2013-09-01
AA-AA-000-0000,kri0006,1.3.2,vThreshold,1,-2.97,2013-09-01,2013-09-01
AA-AA-000-0000,kri0006,1.3.2,vThreshold,2,-1.8,2013-09-01,2013-09-01
AA-AA-000-0000,kri0006,1.3.2,vThreshold,3,1.940598,2013-09-01,2013-09-01
AA-AA-000-0000,kri0006,1.3.2,vThreshold,4,3.557763,2013-09-01,2013-09-01
AA-AA-000-0000,kri0007,1.3.2,vThreshold,1,-2.7,2013-09-01,2013-09-01
AA-AA-000-0000,kri0007,1.3.2,vThreshold,2,-2.3958,2013-09-01,2013-09-01
AA-AA-000-0000,kri0007,1.3.2,vThreshold,3,2.3958,2013-09-01,2013-09-01
AA-AA-000-0000,kri0007,1.3.2,vThreshold,4,3.993,2013-09-01,2013-09-01
AA-AA-000-0000,qtl0004,1.3.2,vThreshold,1,0.009801,2013-09-01,2013-09-01
AA-AA-000-0000,qtl0006,1.3.2,vThreshold,1,0.19602,2013-09-01,2013-09-01
AA-AA-000-0000,cou0001,1.3.2,vThreshold,1,-3.63,2013-09-01,2013-09-01
AA-AA-000-0000,cou0001,1.3.2,vThreshold,2,-2.178,2013-09-01,2013-09-01
AA-AA-000-0000,cou0001,1.3.2,vThreshold,3,2.898918,2013-09-01,2013-09-01
AA-AA-000-0000,cou0001,1.3.2,vThreshold,4,2.673,2013-09-01,2013-09-01
AA-AA-000-0000,cou0002,1.3.2,vThreshold,1,-3.23433,2013-09-01,2013-09-01
AA-AA-000-0000,cou0002,1.3.2,vThreshold,2,-2.63538,2013-09-01,2013-09-01
AA-AA-000-0000,cou0002,1.3.2,vThreshold,3,2.662,2013-09-01,2013-09-01
AA-AA-000-0000,cou0002,1.3.2,vThreshold,4,3.3,2013-09-01,2013-09-01
AA-AA-000-0000,cou0003,1.3.2,vThreshold,1,-2.97,2013-09-01,2013-09-01
AA-AA-000-0000,cou0003,1.3.2,vThreshold,2,-2.371842,2013-09-01,2013-09-01
AA-AA-000-0000,cou0003,1.3.2,vThreshold,3,1.9602,2013-09-01,2013-09-01
AA-AA-000-0000,cou0003,1.3.2,vThreshold,4,3.267,2013-09-01,2013-09-01
AA-AA-000-0000,cou0004,1.3.2,vThreshold,1,-3.95307,2013-09-01,2013-09-01
AA-AA-000-0000,cou0004,1.3.2,vThreshold,2,-2.15622,2013-09-01,2013-09-01
AA-AA-000-0000,cou0004,1.3.2,vThreshold,3,2.63538,2013-09-01,2013-09-01
AA-AA-000-0000,cou0004,1.3.2,vThreshold,4,3.95307,2013-09-01,2013-09-01
AA-AA-000-0000,cou0005,1.3.2,vThreshold,1,-3.5937,2013-09-01,2013-09-01
AA-AA-000-0000,cou0005,1.3.2,vThreshold,2,-1.782,2013-09-01,2013-09-01
AA-AA-000-0000,cou0005,1.3.2,vThreshold,3,1.98,2013-09-01,2013-09-01
AA-AA-000-0000,cou0005,1.3.2,vThreshold,4,2.9403,2013-09-01,2013-09-01
AA-AA-000-0000,cou0006,1.3.2,vThreshold,1,-3.267,2013-09-01,2013-09-01
AA-AA-000-0000,cou0006,1.3.2,vThreshold,2,-2.42,2013-09-01,2013-09-01
AA-AA-000-0000,cou0006,1.3.2,vThreshold,3,2.42,2013-09-01,2013-09-01
AA-AA-000-0000,cou0006,1.3.2,vThreshold,4,2.9403,2013-09-01,2013-09-01
AA-AA-000-0000,cou0007,1.3.2,vThreshold,1,-3.267,2013-09-01,2013-09-01
AA-AA-000-0000,cou0007,1.3.2,vThreshold,2,-2.178,2013-09-01,2013-09-01
AA-AA-000-0000,cou0007,1.3.2,vThreshold,3,2.662,2013-09-01,2013-09-01
AA-AA-000-0000,cou0007,1.3.2,vThreshold,4,3,2013-09-01,2013-09-01
AA-AA-000-0000,kri0001,1.3.2,vThreshold,1,-2.4057,2013-12-01,2013-12-01
AA-AA-000-0000,kri0001,1.3.2,vThreshold,2,-2.63538,2013-12-01,2013-12-01
AA-AA-000-0000,kri0001,1.3.2,vThreshold,3,2.63538,2013-12-01,2013-12-01
AA-AA-000-0000,kri0001,1.3.2,vThreshold,4,2.97,2013-12-01,2013-12-01
AA-AA-000-0000,kri0002,1.3.2,vThreshold,1,-2.9403,2013-12-01,2013-12-01
AA-AA-000-0000,kri0002,1.3.2,vThreshold,2,-2.2,2013-12-01,2013-12-01
AA-AA-000-0000,kri0002,1.3.2,vThreshold,3,2.178,2013-12-01,2013-12-01
AA-AA-000-0000,kri0002,1.3.2,vThreshold,4,3.63,2013-12-01,2013-12-01
AA-AA-000-0000,kri0003,1.3.2,vThreshold,1,-2.4057,2013-12-01,2013-12-01
AA-AA-000-0000,kri0003,1.3.2,vThreshold,2,-2.178,2013-12-01,2013-12-01
AA-AA-000-0000,kri0003,1.3.2,vThreshold,3,3.22102,2013-12-01,2013-12-01
AA-AA-000-0000,kri0003,1.3.2,vThreshold,4,3.63,2013-12-01,2013-12-01
AA-AA-000-0000,kri0004,1.3.2,vThreshold,1,-3.95307,2013-12-01,2013-12-01
AA-AA-000-0000,kri0004,1.3.2,vThreshold,2,-1.98,2013-12-01,2013-12-01
AA-AA-000-0000,kri0004,1.3.2,vThreshold,3,2.662,2013-12-01,2013-12-01
AA-AA-000-0000,kri0004,1.3.2,vThreshold,4,3.557763,2013-12-01,2013-12-01
AA-AA-000-0000,kri0005,1.3.2,vThreshold,1,-3.993,2013-12-01,2013-12-01
AA-AA-000-0000,kri0005,1.3.2,vThreshold,2,-2.371842,2013-12-01,2013-12-01
AA-AA-000-0000,kri0005,1.3.2,vThreshold,3,1.9602,2013-12-01,2013-12-01
AA-AA-000-0000,kri0005,1.3.2,vThreshold,4,3.993,2013-12-01,2013-12-01
AA-AA-000-0000,kri0006,1.3.2,vThreshold,1,-2.97,2013-12-01,2013-12-01
AA-AA-000-0000,kri0006,1.3.2,vThreshold,2,-1.8,2013-12-01,2013-12-01
AA-AA-000-0000,kri0006,1.3.2,vThreshold,3,1.940598,2013-12-01,2013-12-01
AA-AA-000-0000,kri0006,1.3.2,vThreshold,4,3.9135393,2013-12-01,2013-12-01
AA-AA-000-0000,kri0007,1.3.2,vThreshold,1,-2.7,2013-12-01,2013-12-01
AA-AA-000-0000,kri0007,1.3.2,vThreshold,2,-2.3958,2013-12-01,2013-12-01
AA-AA-000-0000,kri0007,1.3.2,vThreshold,3,2.3958,2013-12-01,2013-12-01
AA-AA-000-0000,kri0007,1.3.2,vThreshold,4,3.993,2013-12-01,2013-12-01
AA-AA-000-0000,qtl0004,1.3.2,vThreshold,1,0.009801,2013-12-01,2013-12-01
AA-AA-000-0000,qtl0006,1.3.2,vThreshold,1,0.19602,2013-12-01,2013-12-01
AA-AA-000-0000,cou0001,1.3.2,vThreshold,1,-3.63,2013-12-01,2013-12-01
AA-AA-000-0000,cou0001,1.3.2,vThreshold,2,-2.178,2013-12-01,2013-12-01
AA-AA-000-0000,cou0001,1.3.2,vThreshold,3,2.898918,2013-12-01,2013-12-01
AA-AA-000-0000,cou0001,1.3.2,vThreshold,4,2.673,2013-12-01,2013-12-01
AA-AA-000-0000,cou0002,1.3.2,vThreshold,1,-3.23433,2013-12-01,2013-12-01
AA-AA-000-0000,cou0002,1.3.2,vThreshold,2,-2.63538,2013-12-01,2013-12-01
AA-AA-000-0000,cou0002,1.3.2,vThreshold,3,2.662,2013-12-01,2013-12-01
AA-AA-000-0000,cou0002,1.3.2,vThreshold,4,3.3,2013-12-01,2013-12-01
AA-AA-000-0000,cou0003,1.3.2,vThreshold,1,-2.97,2013-12-01,2013-12-01
AA-AA-000-0000,cou0003,1.3.2,vThreshold,2,-2.371842,2013-12-01,2013-12-01
AA-AA-000-0000,cou0003,1.3.2,vThreshold,3,1.9602,2013-12-01,2013-12-01
AA-AA-000-0000,cou0003,1.3.2,vThreshold,4,3.267,2013-12-01,2013-12-01
AA-AA-000-0000,cou0004,1.3.2,vThreshold,1,-3.95307,2013-12-01,2013-12-01
AA-AA-000-0000,cou0004,1.3.2,vThreshold,2,-2.15622,2013-12-01,2013-12-01
AA-AA-000-0000,cou0004,1.3.2,vThreshold,3,2.63538,2013-12-01,2013-12-01
AA-AA-000-0000,cou0004,1.3.2,vThreshold,4,3.95307,2013-12-01,2013-12-01
AA-AA-000-0000,cou0005,1.3.2,vThreshold,1,-3.5937,2013-12-01,2013-12-01
AA-AA-000-0000,cou0005,1.3.2,vThreshold,2,-1.782,2013-12-01,2013-12-01
AA-AA-000-0000,cou0005,1.3.2,vThreshold,3,1.98,2013-12-01,2013-12-01
AA-AA-000-0000,cou0005,1.3.2,vThreshold,4,2.9403,2013-12-01,2013-12-01
AA-AA-000-0000,cou0006,1.3.2,vThreshold,1,-3.267,2013-12-01,2013-12-01
AA-AA-000-0000,cou0006,1.3.2,vThreshold,2,-2.42,2013-12-01,2013-12-01
AA-AA-000-0000,cou0006,1.3.2,vThreshold,3,2.42,2013-12-01,2013-12-01
AA-AA-000-0000,cou0006,1.3.2,vThreshold,4,2.9403,2013-12-01,2013-12-01
AA-AA-000-0000,cou0007,1.3.2,vThreshold,1,-3.267,2013-12-01,2013-12-01
AA-AA-000-0000,cou0007,1.3.2,vThreshold,2,-2.178,2013-12-01,2013-12-01
AA-AA-000-0000,cou0007,1.3.2,vThreshold,3,2.662,2013-12-01,2013-12-01
AA-AA-000-0000,cou0007,1.3.2,vThreshold,4,3.3,2013-12-01,2013-12-01
AA-AA-000-0000,kri0001,1.3.2,vThreshold,1,-2.4057,2014-03-01,2014-03-01
AA-AA-000-0000,kri0001,1.3.2,vThreshold,2,-2.63538,2014-03-01,2014-03-01
AA-AA-000-0000,kri0001,1.3.2,vThreshold,3,2.63538,2014-03-01,2014-03-01
AA-AA-000-0000,kri0001,1.3.2,vThreshold,4,2.97,2014-03-01,2014-03-01
AA-AA-000-0000,kri0002,1.3.2,vThreshold,1,-2.9403,2014-03-01,2014-03-01
AA-AA-000-0000,kri0002,1.3.2,vThreshold,2,-2.2,2014-03-01,2014-03-01
AA-AA-000-0000,kri0002,1.3.2,vThreshold,3,2.178,2014-03-01,2014-03-01
AA-AA-000-0000,kri0002,1.3.2,vThreshold,4,3.63,2014-03-01,2014-03-01
AA-AA-000-0000,kri0003,1.3.2,vThreshold,1,-2.4057,2014-03-01,2014-03-01
AA-AA-000-0000,kri0003,1.3.2,vThreshold,2,-2.178,2014-03-01,2014-03-01
AA-AA-000-0000,kri0003,1.3.2,vThreshold,3,3.22102,2014-03-01,2014-03-01
AA-AA-000-0000,kri0003,1.3.2,vThreshold,4,3.63,2014-03-01,2014-03-01
AA-AA-000-0000,kri0004,1.3.2,vThreshold,1,-3.95307,2014-03-01,2014-03-01
AA-AA-000-0000,kri0004,1.3.2,vThreshold,2,-1.782,2014-03-01,2014-03-01
AA-AA-000-0000,kri0004,1.3.2,vThreshold,3,2.662,2014-03-01,2014-03-01
AA-AA-000-0000,kri0004,1.3.2,vThreshold,4,3.557763,2014-03-01,2014-03-01
AA-AA-000-0000,kri0005,1.3.2,vThreshold,1,-3.993,2014-03-01,2014-03-01
