studyid,workflowid,threshold,x,y
AA-AA-000-0000,kri0001,-5,9.93629436111989,55.0399796587008
AA-AA-000-0000,kri0001,0,9.93629436111989,100.89574435306
AA-AA-000-0000,kri0001,5,9.93629436111989,155.132546242617
AA-AA-000-0000,kri0001,8,9.93629436111989,191.329851344821
AA-AA-000-0000,kri0001,-8,9.98629436111989,35.1068027883578
AA-AA-000-0000,kri0001,-5,9.98629436111989,58.7722687940302
AA-AA-000-0000,kri0001,0,9.98629436111989,105.852477701652
AA-AA-000-0000,kri0001,5,9.98629436111989,161.311404066272
AA-AA-000-0000,kri0001,8,9.98629436111989,198.248606307847
AA-AA-000-0000,kri0001,-8,10.0362943611199,38.2814603979244
AA-AA-000-0000,kri0001,-5,10.0362943611199,62.7186657055911
AA-AA-000-0000,kri0001,0,10.0362943611199,111.052721870711
AA-AA-000-0000,kri0001,5,10.0362943611199,167.763292681149
AA-AA-000-0000,kri0001,8,10.0362943611199,205.45800371792
AA-AA-000-0000,kri0001,-8,10.0862943611199,41.6642472045196
AA-AA-000-0000,kri0001,-5,10.0862943611199,66.8904083489313
AA-AA-000-0000,kri0001,0,10.0862943611199,116.508439884171
AA-AA-000-0000,kri0001,5,10.0862943611199,174.50089388191
AA-AA-000-0000,kri0001,8,10.0862943611199,212.971157201841
AA-AA-000-0000,kri0001,-8,10.1362943611199,45.2664724574722
AA-AA-000-0000,kri0001,-5,10.1362943611199,71.2993053475704
AA-AA-000-0000,kri0001,0,10.1362943611199,122.232182476778
AA-AA-000-0000,kri0001,5,10.1362943611199,181.537494596173
AA-AA-000-0000,kri0001,8,10.1362943611199,220.801796003143
AA-AA-000-0000,kri0001,-8,10.1862943611199,49.100038722125
AA-AA-000-0000,kri0001,-5,10.1862943611199,75.957764416415
AA-AA-000-0000,kri0001,0,10.1862943611199,128.237116966717
AA-AA-000-0000,kri0001,5,10.1862943611199,188.887016179515
AA-AA-000-0000,kri0001,8,10.1862943611199,228.964294529401
AA-AA-000-0000,kri0001,-8,10.2362943611199,53.1774709047088
AA-AA-000-0000,kri0001,-5,10.2362943611199,80.8788221956285
AA-AA-000-0000,kri0001,0,10.2362943611199,134.537057546689
AA-AA-000-0000,kri0001,5,10.2362943611199,196.564045139178
AA-AA-000-0000,kri0001,8,10.2362943611199,237.473703334415
AA-AA-000-0000,kri0001,-8,10.2862943611199,57.5119468261554
AA-AA-000-0000,kri0001,-5,10.2862943611199,86.0761755641554
AA-AA-000-0000,kri0001,0,10.2862943611199,141.146497063083
AA-AA-000-0000,kri0001,5,10.2862943611199,204.583865356427
AA-AA-000-0000,kri0001,8,10.2862943611199,246.345781605361
AA-AA-000-0000,kri0001,-8,10.3362943611199,62.1173294050046
AA-AA-000-0000,kri0001,-5,10.3362943611199,91.5642145055404
AA-AA-000-0000,kri0001,0,10.3362943611199,148.080640356395
AA-AA-000-0000,kri0001,5,10.3362943611199,212.962491880906
AA-AA-000-0000,kri0001,8,10.3362943611199,255.597031228394
AA-AA-000-0000,kri0001,-8,10.3862943611199,67.0082005154866
AA-AA-000-0000,kri0001,-5,10.3862943611199,97.3580566023034
AA-AA-000-0000,kri0001,0,10.3862943611199,155.355439239557
AA-AA-000-0000,kri0001,5,10.3862943611199,221.716706373972
AA-AA-000-0000,kri0001,8,10.3862943611199,265.24473250987
AA-AA-000-0000,kri0001,-8,10.4362943611199,72.199896592459
AA-AA-000-0000,kri0001,-5,10.4362943611199,103.473583238897
AA-AA-000-0000,kri0001,0,10.4362943611199,162.987629194658
AA-AA-000-0000,kri0001,5,10.4362943611199,230.864094281722
AA-AA-000-0000,kri0001,8,10.4362943611199,275.30698163403
AA-AA-000-0000,kri0001,-8,10.4862943611199,77.7085460603018
AA-AA-000-0000,kri0001,-5,10.4862943611199,109.927477597259
AA-AA-000-0000,kri0001,0,10.4862943611199,170.994767872482
AA-AA-000-0000,kri0001,5,10.4862943611199,240.423083822421
AA-AA-000-0000,kri0001,8,10.4862943611199,285.80272994206
AA-AA-000-0000,kri0001,-8,10.5362943611199,83.5511086681724
AA-AA-000-0000,kri0001,-5,10.5362943611199,116.73726453311
AA-AA-000-0000,kri0001,0,10.5362943611199,179.395275483412
AA-AA-000-0000,kri0001,5,10.5362943611199,250.412986877169
AA-AA-000-0000,kri0001,8,10.5362943611199,296.751825121496
AA-AA-000-0000,kri0001,-8,10.5862943611199,89.7454168193321
AA-AA-000-0000,kri0001,-5,10.5862943611199,123.921352425521
AA-AA-000-0000,kri0001,0,10.5862943611199,188.208477172641
AA-AA-000-0000,kri0001,5,10.5862943611199,260.854041877018
AA-AA-000-0000,kri0001,8,10.5862943611199,308.175054399391
AA-AA-000-0000,kri0001,-8,10.6362943611199,96.3102189875623
AA-AA-000-0000,kri0001,-5,10.6362943611199,131.499077096829
AA-AA-000-0000,kri0001,0,10.6362943611199,197.454647477158
AA-AA-000-0000,kri0001,5,10.6362943611199,271.767458784318
AA-AA-000-0000,kri0001,8,10.6362943611199,320.094189837178
AA-AA-000-0000,kri0001,-8,10.6862943611199,103.265225319108
AA-AA-000-0000,kri0001,-5,10.6862943611199,139.490747904789
AA-AA-000-0000,kri0001,0,10.6862943611199,207.155056966777
AA-AA-000-0000,kri0001,5,10.6862943611199,283.17546627086
AA-AA-000-0000,kri0001,8,10.6862943611199,332.532035829993
AA-AA-000-0000,kri0001,-8,10.7362943611199,110.631155524116
AA-AA-000-0000,kri0001,-5,10.7362943611199,147.917696113862
AA-AA-000-0000,kri0001,0,10.7362943611199,217.332021176522
AA-AA-000-0000,kri0001,5,10.7362943611199,295.101361200427
AA-AA-000-0000,kri0001,8,10.7362943611199,345.512478918253
AA-AA-000-0000,kri0001,-8,10.7862943611199,118.429789167207
AA-AA-000-0000,kri0001,-5,10.7862943611199,156.802325657823
AA-AA-000-0000,kri0001,0,10.7862943611199,228.008951942928
AA-AA-000-0000,kri0001,5,10.7862943611199,307.56956052863
AA-AA-000-0000,kri0001,8,10.7862943611199,359.060540024553
AA-AA-000-0000,kri0002,-8,1.33629436111989,0
AA-AA-000-0000,kri0002,-5,1.33629436111989,0
AA-AA-000-0000,kri0002,0,1.33629436111989,0.000175670646972165
AA-AA-000-0000,kri0002,5,1.33629436111989,1.54645913529096
AA-AA-000-0000,kri0002,8,1.33629436111989,3.58585753535682
AA-AA-000-0000,kri0002,-8,1.38629436111989,0
AA-AA-000-0000,kri0002,-5,1.38629436111989,0
AA-AA-000-0000,kri0002,0,1.38629436111989,0.000186053904545688
AA-AA-000-0000,kri0002,5,1.38629436111989,1.55629407017617
AA-AA-000-0000,kri0002,8,1.38629436111989,3.60672099998815
AA-AA-000-0000,kri0002,-8,1.43629436111989,0
AA-AA-000-0000,kri0002,-5,1.43629436111989,0
AA-AA-000-0000,kri0002,0,1.43629436111989,0.000197050878979119
AA-AA-000-0000,kri0002,5,1.43629436111989,1.56624779176494
AA-AA-000-0000,kri0002,8,1.43629436111989,3.62781610814425
AA-AA-000-0000,kri0002,-8,1.48629436111989,0
AA-AA-000-0000,kri0002,-5,1.48629436111989,0
AA-AA-000-0000,kri0002,0,1.48629436111989,0.000208697844859841
AA-AA-000-0000,kri0002,5,1.48629436111989,1.57632237857328
AA-AA-000-0000,kri0002,8,1.48629436111989,3.6491465997007
AA-AA-000-0000,kri0002,-8,1.53629436111989,0
AA-AA-000-0000,kri0002,-5,1.53629436111989,0
AA-AA-000-0000,kri0002,0,1.53629436111989,0.000221033220835101
AA-AA-000-0000,kri0002,5,1.53629436111989,1.58651995625995
AA-AA-000-0000,kri0002,8,1.53629436111989,3.6707162930949
AA-AA-000-0000,kri0002,-8,1.58629436111989,0
AA-AA-000-0000,kri0002,-5,1.58629436111989,0
AA-AA-000-0000,kri0002,0,1.58629436111989,0.000234097696339649
AA-AA-000-0000,kri0002,5,1.58629436111989,1.59684269892828
AA-AA-000-0000,kri0002,8,1.58629436111989,3.692529087344
AA-AA-000-0000,kri0002,-8,1.63629436111989,0
AA-AA-000-0000,kri0002,-5,1.63629436111989,0
AA-AA-000-0000,kri0002,0,1.63629436111989,0.000247934365813792
AA-AA-000-0000,kri0002,5,1.63629436111989,1.60729283046988
AA-AA-000-0000,kri0002,8,1.63629436111989,3.71458896412371
AA-AA-000-0000,kri0002,-8,1.68629436111989,0
AA-AA-000-0000,kri0002,-5,1.68629436111989,0
AA-AA-000-0000,kri0002,0,1.68629436111989,0.000262588870854583
AA-AA-000-0000,kri0002,5,1.68629436111989,1.61787262595188
AA-AA-000-0000,kri0002,8,1.68629436111989,3.73689998990999
AA-AA-000-0000,kri0002,-8,1.73629436111989,0
AA-AA-000-0000,kri0002,-5,1.73629436111989,0
AA-AA-000-0000,kri0002,0,1.73629436111989,0.000278109550769056
AA-AA-000-0000,kri0002,5,1.73629436111989,1.62858441304935
AA-AA-000-0000,kri0002,8,1.73629436111989,3.75946631818589
AA-AA-000-0000,kri0002,-8,1.78629436111989,0
AA-AA-000-0000,kri0002,-5,1.78629436111989,0
AA-AA-000-0000,kri0002,0,1.78629436111989,0.000294547602026129
AA-AA-000-0000,kri0002,5,1.78629436111989,1.63943057352441
AA-AA-000-0000,kri0002,8,1.78629436111989,3.78229219171571
AA-AA-000-0000,kri0002,-8,1.83629436111989,0
AA-AA-000-0000,kri0002,-5,1.83629436111989,0
AA-AA-000-0000,kri0002,0,1.83629436111989,0.000311957247133118
AA-AA-000-0000,kri0002,5,1.83629436111989,1.65041354475384
AA-AA-000-0000,kri0002,8,1.83629436111989,3.80538194488887
AA-AA-000-0000,kri0002,-8,1.88629436111989,0
AA-AA-000-0000,kri0002,-5,1.88629436111989,0
AA-AA-000-0000,kri0002,0,1.88629436111989,0.000330395913493943
AA-AA-000-0000,kri0002,5,1.88629436111989,1.6615358213071
AA-AA-000-0000,kri0002,8,1.88629436111989,3.82874000613588
AA-AA-000-0000,kri0002,-8,1.93629436111989,0
AA-AA-000-0000,kri0002,-5,1.93629436111989,0
AA-AA-000-0000,kri0002,0,1.93629436111989,0.000349924422838993
AA-AA-000-0000,kri0002,5,1.93629436111989,1.67279995657635
AA-AA-000-0000,kri0002,8,1.93629436111989,3.85237090041902
AA-AA-000-0000,kri0002,-8,1.98629436111989,0
AA-AA-000-0000,kri0002,-5,1.98629436111989,0
AA-AA-000-0000,kri0002,0,1.98629436111989,0.000370607191851501
AA-AA-000-0000,kri0002,5,1.98629436111989,1.68420856446078
AA-AA-000-0000,kri0002,8,1.98629436111989,3.87627925180024
AA-AA-000-0000,kri0002,-8,2.03629436111989,0
AA-AA-000-0000,kri0002,-5,2.03629436111989,0
AA-AA-000-0000,kri0002,0,2.03629436111989,0.000392512444652236
AA-AA-000-0000,kri0002,5,2.03629436111989,1.69576432110693
AA-AA-000-0000,kri0002,8,2.03629436111989,3.90046978608904
AA-AA-000-0000,kri0002,-8,2.08629436111989,0
AA-AA-000-0000,kri0002,-5,2.08629436111989,0
AA-AA-000-0000,kri0002,0,2.08629436111989,0.000415712437843374
AA-AA-000-0000,kri0002,5,2.08629436111989,1.7074699667074
AA-AA-000-0000,kri0002,8,2.08629436111989,3.92494733357327
AA-AA-000-0000,kri0002,-8,2.13629436111989,0
AA-AA-000-0000,kri0002,-5,2.13629436111989,0
AA-AA-000-0000,kri0002,0,2.13629436111989,0.00044028369885392
AA-AA-000-0000,kri0002,5,2.13629436111989,1.71932830735996
AA-AA-000-0000,kri0002,8,2.13629436111989,3.9497168318356
AA-AA-000-0000,kri0002,-8,2.18629436111989,0
AA-AA-000-0000,kri0002,-5,2.18629436111989,0
AA-AA-000-0000,kri0002,0,2.18629436111989,0.000466307278372857
AA-AA-000-0000,kri0002,5,2.18629436111989,1.73134221698945
AA-AA-000-0000,kri0002,8,2.18629436111989,3.97478332865893
AA-AA-000-0000,kri0002,-8,2.23629436111989,0
AA-AA-000-0000,kri0002,-5,2.23629436111989,0
AA-AA-000-0000,kri0002,0,2.23629436111989,0.00049386901770271
AA-AA-000-0000,kri0002,5,2.23629436111989,1.74351463933488
AA-AA-000-0000,kri0002,8,2.23629436111989,4.00015198502368
AA-AA-000-0000,kri0002,-8,2.28629436111989,0
AA-AA-000-0000,kri0002,-5,2.28629436111989,0
AA-AA-000-0000,kri0002,0,2.28629436111989,0.000523059831915412
AA-AA-000-0000,kri0002,5,2.28629436111989,1.75584859000409
AA-AA-000-0000,kri0002,8,2.28629436111989,4.02582807820056
AA-AA-000-0000,kri0002,-8,2.33629436111989,0
AA-AA-000-0000,kri0002,-5,2.33629436111989,0
AA-AA-000-0000,kri0002,0,2.33629436111989,0.000553976009744491
AA-AA-000-0000,kri0002,5,2.33629436111989,1.76834715859873
AA-AA-000-0000,kri0002,8,2.33629436111989,4.051817004942
AA-AA-000-0000,kri0002,-8,2.38629436111989,0
AA-AA-000-0000,kri0002,-5,2.38629436111989,0
AA-AA-000-0000,kri0002,0,2.38629436111989,0.000586719531202806
AA-AA-000-0000,kri0002,5,2.38629436111989,1.78101351091217
AA-AA-000-0000,kri0002,8,2.38629436111989,4.07812428477594
AA-AA-000-0000,kri0002,-8,2.43629436111989,0
AA-AA-000-0000,kri0002,-5,2.43629436111989,0
AA-AA-000-0000,kri0002,0,2.43629436111989,0.000621398403973509
AA-AA-000-0000,kri0002,5,2.43629436111989,1.79385089120319
AA-AA-000-0000,kri0002,8,2.43629436111989,4.10475556340566
AA-AA-000-0000,kri0002,-8,2.48629436111989,0
AA-AA-000-0000,kri0002,-5,2.48629436111989,0
AA-AA-000-0000,kri0002,0,2.48629436111989,0.000658127019683877
AA-AA-000-0000,kri0002,5,2.48629436111989,1.80686262454835
AA-AA-000-0000,kri0002,8,2.48629436111989,4.13171661621964
AA-AA-000-0000,kri0002,-8,2.53629436111989,0
AA-AA-000-0000,kri0002,-5,2.53629436111989,0
AA-AA-000-0000,kri0002,0,2.53629436111989,0.000697026531237193
AA-AA-000-0000,kri0002,5,2.53629436111989,1.8200521192762
AA-AA-000-0000,kri0002,8,2.53629436111989,4.15901335191524
AA-AA-000-0000,kri0002,-8,2.58629436111989,0
AA-AA-000-0000,kri0002,-5,2.58629436111989,0
AA-AA-000-0000,kri0002,0,2.58629436111989,0.000738225252447352
AA-AA-000-0000,kri0002,5,2.58629436111989,1.83342286948641
AA-AA-000-0000,kri0002,8,2.58629436111989,4.1866518162406
AA-AA-000-0000,kri0002,-8,2.63629436111989,0
AA-AA-000-0000,kri0002,-5,2.63629436111989,0
AA-AA-000-0000,kri0002,0,2.63629436111989,0.000781859081294431
AA-AA-000-0000,kri0002,5,2.63629436111989,1.84697845765727
AA-AA-000-0000,kri0002,8,2.63629436111989,4.21463819585908
AA-AA-000-0000,kri0002,-8,2.68629436111989,0
AA-AA-000-0000,kri0002,-5,2.68629436111989,0
AA-AA-000-0000,kri0002,0,2.68629436111989,0.000828071948197368
AA-AA-000-0000,kri0002,5,2.68629436111989,1.86072255734493
AA-AA-000-0000,kri0002,8,2.68629436111989,4.24297882234066
AA-AA-000-0000,kri0002,-8,2.73629436111989,0
AA-AA-000-0000,kri0002,-5,2.73629436111989,0
AA-AA-000-0000,kri0002,0,2.73629436111989,0.000877016290782409
AA-AA-000-0000,kri0002,5,2.73629436111989,1.87465893597811
AA-AA-000-0000,kri0002,8,2.73629436111989,4.27168017628517
AA-AA-000-0000,kri0002,-8,2.78629436111989,0
AA-AA-000-0000,kri0002,-5,2.78629436111989,0
AA-AA-000-0000,kri0002,0,2.78629436111989,0.000928853556713418
AA-AA-000-0000,kri0002,5,2.78629436111989,1.88879145775202
AA-AA-000-0000,kri0002,8,2.78629436111989,4.30074889158222
AA-AA-000-0000,kri0002,-8,2.83629436111989,0
AA-AA-000-0000,kri0002,-5,2.83629436111989,0
AA-AA-000-0000,kri0002,0,2.83629436111989,0.000983754736242665
AA-AA-000-0000,kri0002,5,2.83629436111989,1.9031240866254
AA-AA-000-0000,kri0002,8,2.83629436111989,4.33019175981289
AA-AA-000-0000,kri0002,-8,2.88629436111989,0
AA-AA-000-0000,kri0002,-5,2.88629436111989,0
AA-AA-000-0000,kri0002,0,2.88629436111989,0.00104190092623876
AA-AA-000-0000,kri0002,5,2.88629436111989,1.91766088942492
AA-AA-000-0000,kri0002,8,2.88629436111989,4.36001573479862
AA-AA-000-0000,kri0002,-8,2.93629436111989,0
AA-AA-000-0000,kri0002,-5,2.93629436111989,0
AA-AA-000-0000,kri0002,0,2.93629436111989,0.00110348392755224
AA-AA-000-0000,kri0002,5,2.93629436111989,1.93240603906113
AA-AA-000-0000,kri0002,8,2.93629436111989,4.39022793730276
AA-AA-000-0000,kri0002,-8,2.98629436111989,0
AA-AA-000-0000,kri0002,-5,2.98629436111989,0
AA-AA-000-0000,kri0002,0,2.98629436111989,0.00116870687768934
AA-AA-000-0000,kri0002,5,2.98629436111989,1.94736381786052
AA-AA-000-0000,kri0002,8,2.98629436111989,4.42083565989061
AA-AA-000-0000,kri0002,-8,3.03629436111989,0
AA-AA-000-0000,kri0002,-5,3.03629436111989,0
AA-AA-000-0000,kri0002,0,3.03629436111989,0.00123778492088069
AA-AA-000-0000,kri0002,5,3.03629436111989,1.96253862101838
AA-AA-000-0000,kri0002,8,3.03629436111989,4.45184637195403
AA-AA-000-0000,kri0002,-8,3.08629436111989,0
AA-AA-000-0000,kri0002,-5,3.08629436111989,0
AA-AA-000-0000,kri0002,0,3.08629436111989,0.00131094591775549
AA-AA-000-0000,kri0002,5,3.08629436111989,1.97793496017737
AA-AA-000-0000,kri0002,8,3.08629436111989,4.48326772490679
AA-AA-000-0000,kri0002,-8,3.13629436111989,0
AA-AA-000-0000,kri0002,-5,3.13629436111989,0
AA-AA-000-0000,kri0002,0,3.13629436111989,0.00138843119696193
AA-AA-000-0000,kri0002,5,3.13629436111989,1.99355746713686
AA-AA-000-0000,kri0002,8,3.13629436111989,4.51510755755726
AA-AA-000-0000,kri0002,-8,3.18629436111989,0
AA-AA-000-0000,kri0002,-5,3.18629436111989,0
AA-AA-000-0000,kri0002,0,3.18629436111989,0.00147049635121307
AA-AA-000-0000,kri0002,5,3.18629436111989,2.00941089769848
AA-AA-000-0000,kri0002,8,3.18629436111989,4.54737390166532
AA-AA-000-0000,kri0002,-8,3.23629436111989,0
AA-AA-000-0000,kri0002,-5,3.23629436111989,0
AA-AA-000-0000,kri0002,0,3.23629436111989,0.00155741208038431
AA-AA-000-0000,kri0002,5,3.23629436111989,2.02550013565339
AA-AA-000-0000,kri0002,8,3.23629436111989,4.5800749876905
AA-AA-000-0000,kri0002,-8,3.28629436111989,0
AA-AA-000-0000,kri0002,-5,3.28629436111989,0
AA-AA-000-0000,kri0002,0,3.28629436111989,0.00164946508444314
AA-AA-000-0000,kri0002,5,3.28629436111989,2.04183019691721
AA-AA-000-0000,kri0002,8,3.28629436111989,4.61321925073886
AA-AA-000-0000,kri0002,-8,3.33629436111989,0
AA-AA-000-0000,kri0002,-5,3.33629436111989,0
AA-AA-000-0000,kri0002,0,3.33629436111989,0.0017469590091568
AA-AA-000-0000,kri0002,5,3.33629436111989,2.05840623381853
AA-AA-000-0000,kri0002,8,3.33629436111989,4.64681533671621
AA-AA-000-0000,kri0002,-8,3.38629436111989,0
AA-AA-000-0000,kri0002,-5,3.38629436111989,0
AA-AA-000-0000,kri0002,0,3.38629436111989,0.00185021544769735
AA-AA-000-0000,kri0002,5,3.38629436111989,2.07523353954765
AA-AA-000-0000,kri0002,8,3.38629436111989,4.68087210869593
AA-AA-000-0000,kri0002,-8,3.43629436111989,0
AA-AA-000-0000,kri0002,-5,3.43629436111989,0
AA-AA-000-0000,kri0002,0,3.43629436111989,0.00195957500144793
AA-AA-000-0000,kri0002,5,3.43629436111989,2.09231755277194
AA-AA-000-0000,kri0002,8,3.43629436111989,4.71539865350957
AA-AA-000-0000,kri0002,-8,3.48629436111989,0
AA-AA-000-0000,kri0002,-5,3.48629436111989,0
AA-AA-000-0000,kri0002,0,3.48629436111989,0.00207539840350947
AA-AA-000-0000,kri0002,5,3.48629436111989,2.10966386242497
AA-AA-000-0000,kri0002,8,3.48629436111989,4.75040428856923
AA-AA-000-0000,kri0002,-8,3.53629436111989,0
AA-AA-000-0000,kri0002,-5,3.53629436111989,0
AA-AA-000-0000,kri0002,0,3.53629436111989,0.00219806770861387
AA-AA-000-0000,kri0002,5,3.53629436111989,2.12727821267663
AA-AA-000-0000,kri0002,8,3.53629436111989,4.78589856893061
AA-AA-000-0000,kri0002,-8,3.58629436111989,0
AA-AA-000-0000,kri0002,-5,3.58629436111989,0
AA-AA-000-0000,kri0002,0,3.58629436111989,0.00232798755336856
AA-AA-000-0000,kri0002,5,3.58629436111989,2.14516650809194
AA-AA-000-0000,kri0002,8,3.58629436111989,4.82189129460656
AA-AA-000-0000,kri0002,-8,3.63629436111989,0
AA-AA-000-0000,kri0002,-5,3.63629436111989,0
AA-AA-000-0000,kri0002,0,3.63629436111989,0.00246558649098965
AA-AA-000-0000,kri0002,5,3.63629436111989,2.16333481898633
AA-AA-000-0000,kri0002,8,3.63629436111989,4.85839251814085
AA-AA-000-0000,kri0002,-8,3.68629436111989,0
AA-AA-000-0000,kri0002,-5,3.68629436111989,0
AA-AA-000-0000,kri0002,0,3.68629436111989,0.00261131840492629
AA-AA-000-0000,kri0002,5,3.68629436111989,2.18178938698601
AA-AA-000-0000,kri0002,8,3.68629436111989,4.89541255245271
AA-AA-000-0000,kri0002,-8,3.73629436111989,0
AA-AA-000-0000,kri0002,-5,3.73629436111989,0
AA-AA-000-0000,kri0002,0,3.73629436111989,0.00276566400603929
AA-AA-000-0000,kri0002,5,3.73629436111989,2.20053663080192
AA-AA-000-0000,kri0002,8,3.73629436111989,4.93296197896293
AA-AA-000-0000,kri0002,-8,3.78629436111989,0
AA-AA-000-0000,kri0002,-5,3.78629436111989,0
AA-AA-000-0000,kri0002,0,3.78629436111989,0.00292913241827253
AA-AA-000-0000,kri0002,5,3.78629436111989,2.21958315222649
AA-AA-000-0000,kri0002,8,3.78629436111989,4.97105165601286
AA-AA-000-0000,kri0002,-8,3.83629436111989,0
AA-AA-000-0000,kri0002,-5,3.83629436111989,0
AA-AA-000-0000,kri0002,0,3.83629436111989,0.00310226285804768
AA-AA-000-0000,kri0002,5,3.83629436111989,2.23893574236279
AA-AA-000-0000,kri0002,8,3.83629436111989,5.0096927275881
AA-AA-000-0000,kri0002,-8,3.88629436111989,0
AA-AA-000-0000,kri0002,-5,3.88629436111989,0
AA-AA-000-0000,kri0002,0,3.88629436111989,0.00328562641292196
AA-AA-000-0000,kri0002,5,3.88629436111989,2.25860138809599
AA-AA-000-0000,kri0002,8,3.88629436111989,5.04889663235934
AA-AA-000-0000,kri0002,-8,3.93629436111989,0
AA-AA-000-0000,kri0002,-5,3.93629436111989,0
AA-AA-000-0000,kri0002,0,3.93629436111989,0.00347982792537578
AA-AA-000-0000,kri0002,5,3.93629436111989,2.27858727881766
AA-AA-000-0000,kri0002,8,3.93629436111989,5.08867511305316
AA-AA-000-0000,kri0002,-8,3.98629436111989,0
AA-AA-000-0000,kri0002,-5,3.98629436111989,0
AA-AA-000-0000,kri0002,0,3.98629436111989,0.00368550798794444
AA-AA-000-0000,kri0002,5,3.98629436111989,2.2989008134139
AA-AA-000-0000,kri0002,8,3.98629436111989,5.12904022616625
AA-AA-000-0000,kri0002,-8,4.03629436111989,0
AA-AA-000-0000,kri0002,-5,4.03629436111989,0
AA-AA-000-0000,kri0002,0,4.03629436111989,0.00390334505627473
AA-AA-000-0000,kri0002,5,4.03629436111989,2.31954960752866
AA-AA-000-0000,kri0002,8,4.03629436111989,5.17000435203722
AA-AA-000-0000,kri0002,-8,4.08629436111989,0
AA-AA-000-0000,kri0002,-5,4.08629436111989,0
AA-AA-000-0000,kri0002,0,4.08629436111989,0.0041340576870767
AA-AA-000-0000,kri0002,5,4.08629436111989,2.34054150111437
AA-AA-000-0000,kri0002,8,4.08629436111989,5.21158020529064
AA-AA-000-0000,kri0002,-8,4.13629436111989,0
AA-AA-000-0000,kri0002,-5,4.13629436111989,0
AA-AA-000-0000,kri0002,0,4.13629436111989,0.0043784069083528
AA-AA-000-0000,kri0002,5,4.13629436111989,2.36188456628247
AA-AA-000-0000,kri0002,8,4.13629436111989,5.2537808456687
AA-AA-000-0000,kri0002,-8,4.18629436111989,0
AA-AA-000-0000,kri0002,-5,4.18629436111989,0
AA-AA-000-0000,kri0002,0,4.18629436111989,0.00463719872972248
AA-AA-000-0000,kri0002,5,4.18629436111989,2.38358711546693
AA-AA-000-0000,kri0002,8,4.18629436111989,5.29661968926653
AA-AA-000-0000,kri0002,-8,4.23629436111989,0
AA-AA-000-0000,kri0002,-5,4.23629436111989,0
AA-AA-000-0000,kri0002,0,4.23629436111989,0.0049112868011232
AA-AA-000-0000,kri0002,5,4.23629436111989,2.40565770991475
AA-AA-000-0000,kri0002,8,4.23629436111989,5.34011052018807
AA-AA-000-0000,kri0002,-8,4.28629436111989,0
AA-AA-000-0000,kri0002,-5,4.28629436111989,0
AA-AA-000-0000,kri0002,0,4.28629436111989,0.00520157522865761
AA-AA-000-0000,kri0002,5,4.28629436111989,2.42810516851767
AA-AA-000-0000,kri0002,8,4.28629436111989,5.3842675026399
AA-AA-000-0000,kri0002,-8,4.33629436111989,0
AA-AA-000-0000,kri0002,-5,4.33629436111989,0
AA-AA-000-0000,kri0002,0,4.33629436111989,0.00550902155687521
AA-AA-000-0000,kri0002,5,4.33629436111989,2.45093857700052
AA-AA-000-0000,kri0002,8,4.33629436111989,5.42910519348149
AA-AA-000-0000,kri0002,-8,4.38629436111989,0
AA-AA-000-0000,kri0002,-5,4.38629436111989,0
AA-AA-000-0000,kri0002,0,4.38629436111989,0.00583463992732605
AA-AA-000-0000,kri0002,5,4.38629436111989,2.47416729748198
AA-AA-000-0000,kri0002,8,4.38629436111989,5.47463855525104
AA-AA-000-0000,kri0002,-8,4.43629436111989,0
AA-AA-000-0000,kri0002,-5,4.43629436111989,0
AA-AA-000-0000,kri0002,0,4.43629436111989,0.00617950442380498
AA-AA-000-0000,kri0002,5,4.43629436111989,2.49780097842435
AA-AA-000-0000,kri0002,8,4.43629436111989,5.52088296968696
AA-AA-000-0000,kri0002,-8,4.48629436111989,0
AA-AA-000-0000,kri0002,-5,4.48629436111989,0
AA-AA-000-0000,kri0002,0,4.48629436111989,0.0065447526153213
AA-AA-000-0000,kri0002,5,4.48629436111989,2.52184956498997
AA-AA-000-0000,kri0002,8,4.48629436111989,5.56785425176603
AA-AA-000-0000,kri0002,-8,4.53629436111989,0
AA-AA-000-0000,kri0002,-5,4.53629436111989,0
AA-AA-000-0000,kri0002,0,4.53629436111989,0.00693158930848058
AA-AA-000-0000,kri0002,5,4.53629436111989,2.54632330982257
AA-AA-000-0000,kri0002,8,4.53629436111989,5.6155686642802
AA-AA-000-0000,kri0002,-8,4.58629436111989,0
AA-AA-000-0000,kri0002,-5,4.58629436111989,0
AA-AA-000-0000,kri0002,0,4.58629436111989,0.0073412905216561
AA-AA-000-0000,kri0002,5,4.58629436111989,2.57123278427261
AA-AA-000-0000,kri0002,8,4.58629436111989,5.66404293297494
AA-AA-000-0000,kri0002,-8,4.63629436111989,0
AA-AA-000-0000,kri0002,-5,4.63629436111989,0
AA-AA-000-0000,kri0002,0,4.63629436111989,0.00777520769405936
AA-AA-000-0000,kri0002,5,4.63629436111989,2.59658889008705
AA-AA-000-0000,kri0002,8,4.63629436111989,5.71329426227333
AA-AA-000-0000,kri0002,-8,4.68629436111989,0
AA-AA-000-0000,kri0002,-5,4.68629436111989,0
AA-AA-000-0000,kri0002,0,4.68629436111989,0.00823477214359338
AA-AA-000-0000,kri0002,5,4.68629436111989,2.62240287158441
AA-AA-000-0000,kri0002,8,4.68629436111989,5.76334035161096
AA-AA-000-0000,kri0002,-8,4.73629436111989,0
